authority,station_name,longitude,latitude,time,flood_depth_cm
桃園市政府水務局(智慧地下),物聯網量水設備(新隆纖維1號井),121.30258,25.026989,2025-11-10T13:20:00Z,-9999.0
苗栗縣政府水利處,竹南鎮南北街x中港溪,120.85305,24.664986,2025-11-10T13:03:00Z,0.0
台中市政府水利局,北區錦祥里育樂街,120.69274,24.157364,2025-11-10T13:55:00Z,0.0
彰化縣政府水資處,新街村1,120.3042,23.902472,2025-11-10T13:58:00Z,0.0
雲林縣政府水利處,永定村_頂茄塘定安宮,120.42759,23.790503,2025-11-10T13:00:59Z,0.0
水利署水文技術組,溪岸(2),120.640205,24.040941,2025-11-10T13:20:00Z,39.689
第一河川分署,BH01,121.8253,24.7178,2025-11-10T13:10:02Z,0.0
苗栗縣政府水利處,後龍鎮溫掘溝滯洪池旁,120.76102,24.631145,2025-11-10T13:05:00Z,0.0
台中市政府水利局,大里區樹王路23號,120.67613,24.10173,2025-11-10T13:13:00Z,0.0
雲林縣政府水利處,羊稠厝排水三,120.19756,23.61425,2025-11-10T13:00:42Z,0.18000000715256
雲林縣政府水利處,羊稠厝排水三,120.19756,23.61425,2025-11-10T13:00:42Z,12.248279571533
新北市政府水利局(智慧防汛),永和區國光路35號,121.518906,25.00837,2025-11-10T13:05:00Z,0.0
臺南市政府水利局,白河區-甘宅保全戶(編號337),120.4408,23.38107,2025-11-10T14:00:00Z,0.0
基隆市政府水利科,中山區文化里文化路34號,121.73656,25.151875,2025-11-10T13:40:00Z,0.0
臺南市政府水利局,永康區-大灣路1102巷44之3號旁(編號41),120.25086,22.998636,2025-11-10T13:01:01Z,0.0
水利署水文技術組,大秀(2),120.559166,24.278528,2025-11-10T13:10:00Z,4.014
水利署水文技術組,舊庄(1),120.40065,23.63441,2025-11-10T13:10:00Z,12.863
嘉義縣政府水利處,嘉義縣-053,120.2909,23.3734,2025-11-10T13:01:25Z,0.0
嘉義縣政府水利處,嘉義縣-053,120.2909,23.3734,2025-11-10T13:01:25Z,0.0
第二河川分署,拔子窟一號堤防,120.94237,24.858742,2025-11-10T13:04:28Z,0.0
水利署水文技術組,達西霸樂橋,120.81727,23.251991,2025-11-10T13:10:00Z,740.87
臺南市政府水利局,麻豆區-港尾養魚排(編號77),120.2169,23.223965,2025-11-10T14:00:00Z,0.0
水利署水文技術組,下營(2),120.26073,23.230766,2025-11-03T07:20:00Z,-18.614
台中市政府水利局,清水區臨江路‧高美路,120.56567,24.291971,2025-11-10T13:28:00Z,0.0
臺南市政府水利局,七股區-鹽埕里220號前(編號285),120.091415,23.15261,2025-11-10T14:00:00Z,0.0
嘉義縣政府水利處,CYC011 布袋鎮光復里,120.16192,23.37629,2025-11-10T13:27:02Z,0.0
台中市政府水利局,中區公園路,120.68421,24.142307,2025-11-10T13:06:00Z,0.0
新北市政府水利局(智慧防汛),三重區中正北路508巷5號,121.47256,25.071356,2025-11-10T13:05:00Z,0.0
水利署水文技術組,泰山(2),120.61077,22.790464,2025-11-10T13:10:00Z,58.109
台中市政府水利局,東區十甲路26巷10弄8號,120.695625,24.143982,2025-11-10T13:42:00Z,0.0
水利署水文技術組,新街(2),120.691666,23.876932,2025-11-10T13:10:00Z,106.855
農田水利署高雄管理處,二幹線閘門監控站,120.49699,22.92941,2025-11-10T13:02:10Z,0.0
農田水利署高雄管理處,二幹線閘門監控站,120.49699,22.92941,2025-11-10T13:02:10Z,0.1879999935627
桃園巿政府水務局(智慧防汛),福壽路,121.21561,24.90193,2025-11-10T13:05:00Z,0.0
台中市政府水利局,大甲區蔣公路296巷304號,120.61745,24.347862,2025-11-10T13:21:00Z,0.0
台中市政府水利局,大甲區光明路221巷4號,120.61864,24.34558,2025-11-10T13:29:00Z,0.0
水利署水文技術組,西勢(3),120.525475,22.6219,2025-11-10T13:10:00Z,18.619
新北市政府水利局(智慧防汛),淡水區淡金路4號前,121.45775,25.15952,2025-11-10T13:05:00Z,0.0
第一河川分署,WJ01,121.8295,24.7036,2025-11-10T13:10:03Z,0.0
臺南市政府水利局,仁德區-中正路一段高速公路下(編號29),120.24945,22.941998,2025-11-10T14:00:00Z,0.0
宜蘭縣政府水利資源處,新興抽水站引水道右岸處,121.812614,24.721474,2025-11-10T13:06:00Z,6.8
台中市政府水利局,烏日區新興路廣惠三巷52號,120.62002,24.10433,2025-11-10T13:16:00Z,0.0
水利署水文技術組,五股(3),121.446045,25.068947,2025-11-10T13:20:00Z,-4.654
水利署水文技術組,柑園,121.393265,24.967848,2025-11-10T13:10:00Z,18.706
水利署水文技術組,德協,120.54234,22.693682,2025-11-10T13:10:00Z,36.376
嘉義縣政府水利處,嘉義縣-027,120.1945,23.4534,2025-11-10T13:01:33Z,0.0
嘉義縣政府水利處,嘉義縣-027,120.1945,23.4534,2025-11-10T13:01:33Z,0.0
嘉義縣政府水利處,嘉義縣-091,120.1988,23.3689,2025-11-10T13:02:08Z,0.0
嘉義縣政府水利處,嘉義縣-091,120.1988,23.3689,2025-11-10T13:02:08Z,0.0
水利署水文技術組,吳沙(2),121.75929,24.784664,2025-11-10T13:10:00Z,6.301
第七河川分署,南州鄉_同安國小,120.5223,22.4723,2025-11-10T13:00:42Z,13.499933242798
第七河川分署,南州鄉_同安國小,120.5223,22.4723,2025-11-10T13:00:42Z,0.0
台中市政府水利局,太平區永平路三段與永義路,120.70905,24.123995,2025-11-10T13:23:00Z,0.0
桃園巿政府水務局(智慧防汛),中正公園,121.225845,24.958632,2025-11-10T13:05:00Z,0.0
臺南市政府水利局,龜子港排水出口內水位,120.279945,23.261904,2025-11-10T13:02:00Z,-0.91
宜蘭縣政府水利資源處,宜蘭市神農路一段(全家旁),121.74941,24.74689,2025-11-10T13:03:00Z,0.0
桃園巿政府水務局(智慧防汛),晉元路390號,121.26551,24.952215,2025-11-10T13:05:00Z,0.0
台中市政府水利局,豐原區南陽路59巷24弄47號,120.73155,24.23592,2025-11-10T13:07:00Z,0.0
農田水利署桃園管理處,新屋12-1,121.11373,24.9651,2025-11-10T13:10:00Z,3.9630000591278
農田水利署嘉南管理處,新埤小給3-8,120.30656,23.204006,2025-11-10T13:04:14Z,0.393
嘉義縣政府水利處,嘉義縣-113,120.2819,23.4553,2025-11-10T13:02:46Z,0.0
嘉義縣政府水利處,嘉義縣-113,120.2819,23.4553,2025-11-10T13:02:46Z,0.0
水利署水文技術組,崁頂(1),120.5125,22.514551,2025-11-10T13:10:00Z,9.173
嘉義市政府工務處,西區書院里民族路(東側嘉雄陸橋下),120.43806,23.475018,2025-11-10T13:39:00Z,0.0
水利署水文技術組,永安(1),121.04398,24.988976,2025-11-10T13:10:00Z,22.194
水利署水文技術組,文山(2),120.12702,23.24163,2025-11-10T13:10:00Z,-10.516
雲林縣政府水利處,埔南村_村落,120.19131,23.598211,2025-11-10T13:00:42Z,13.614314079285
雲林縣政府水利處,埔南村_村落,120.19131,23.598211,2025-11-10T13:00:42Z,0.0
雲林縣政府水利處,埔南村_村落,120.19131,23.598211,2025-11-10T13:00:42Z,-51.0
第三河川分署,2-南投埔里向善里觀音路34號,120.917336,23.986938,2025-11-10T13:52:00Z,0.0
水利署水文技術組,大庄(1),120.54974,22.396215,2025-11-10T13:20:00Z,-0.872
第三河川分署,4-南投市三和里縣議會前中興路及美芳路口,120.691,23.9032,2025-11-10T13:52:00Z,0.0
彰化縣政府水資處,伸港國中,120.48524,24.149055,2025-11-10T13:10:00Z,0.0
水利署水文技術組,五林(3),120.29202,22.760218,2025-11-10T13:10:00Z,2.343
臺南市政府水利局,東區-大同路一段197巷43號(編號297),120.212326,22.98352,2025-11-10T14:00:00Z,0.0
水利署水文技術組,忠義橋,120.382965,23.288767,2025-11-10T13:10:00Z,11.03
臺南市政府水利局,南區-灣裡路88巷93弄(編號180),120.18031,22.928984,2025-11-10T13:29:03Z,0.0
高雄市政府水利局,嘉興路357巷前,120.30456,22.82405,2025-11-10T14:00:00Z,0.0
水利署水文技術組,后里(1),120.707664,24.293821,2025-11-10T13:10:00Z,181.629
高雄市政府水利局,光復三路與河東路口,120.29078,22.622747,2025-11-10T14:00:00Z,0.0
雲林縣政府水利處,廣溝村_太安宮,120.1603,23.641136,2025-11-10T13:00:42Z,13.618356704712
雲林縣政府水利處,廣溝村_太安宮,120.1603,23.641136,2025-11-10T13:00:42Z,0.0
雲林縣政府水利處,廣溝村_太安宮,120.1603,23.641136,2025-11-10T13:00:42Z,-67.0
彰化縣政府水資處,田頭村1,120.445,23.828548,2025-11-10T13:10:00Z,0.0
台中市政府水利局,沙鹿區永寧路360號,120.55381,24.234213,2025-11-10T13:54:00Z,0.0
雲林縣政府水利處,舊虎尾溪排水三,120.20539,23.660795,2025-11-10T13:02:03Z,14.724721908569
雲林縣政府水利處,舊虎尾溪排水三,120.20539,23.660795,2025-11-10T13:02:03Z,0.78069621324539
臺南市政府水利局,後壁區-南80南義廟對面(編號190),120.29916,23.34256,2025-11-10T14:00:00Z,0.0
台中市政府水利局,沙鹿區中山路643-14號,120.567986,24.254128,2025-11-10T13:05:00Z,0.0
嘉義縣政府水利處,五河-112,120.16235,23.389565,2025-11-10T13:00:41Z,0.0
嘉義縣政府水利處,五河-112,120.16235,23.389565,2025-11-10T13:00:41Z,0.0
水利署水文技術組,花壇(4),120.5434,24.02666,2025-11-10T13:10:00Z,1.762
第三河川分署,旱溪左岸聚興堤防2K+532,120.71215,24.184372,2025-11-10T13:10:00Z,0.0
第三河川分署,旱溪左岸聚興堤防2K+532,120.71215,24.184372,2025-11-10T13:05:00Z,0.0
第三河川分署,旱溪左岸聚興堤防2K+532,120.71215,24.184372,2025-11-10T13:02:00Z,0.0
第三河川分署,旱溪左岸聚興堤防2K+532,120.71215,24.184372,2025-11-10T13:04:00Z,0.0
第一河川分署,WJ11,121.8295,24.7036,2025-11-10T13:10:03Z,0.0
新北市政府水利局(智慧防汛),鶯歌區大湖路與國際一路交叉口,121.334,24.975573,2025-11-10T13:50:00Z,0.0
水利署水文技術組,舊港橋,120.94941,24.84094,2025-11-10T13:10:00Z,-0.67
台中市政府水利局,豐原區翁社里萬年路與豐勢路交叉口,120.739746,24.262405,2025-11-10T13:38:00Z,0.0
水利署水文技術組,湖子內,120.56021,23.783419,2025-11-10T13:10:00Z,39.756
農田水利署桃園管理處,觀音10-12,121.12024,25.00859,2025-11-10T13:10:00Z,4.1050000190735
水利署水文技術組,竹滬(2),120.23056,22.863369,2025-11-10T13:10:00Z,4.059
台中市政府水利局,大甲區長安路66號,120.66916,24.392363,2025-11-10T13:03:00Z,0.0
桃園巿政府水務局(智慧防汛),龍安街國強一街,121.27862,24.992691,2025-11-10T13:05:00Z,0.0
嘉義縣政府水利處,CYC033 朴子市新庄里,120.2649,23.4234,2025-11-10T13:05:24Z,0.0
嘉義縣政府水利處,CYC039 東石鄉網寮村鹽田寮,120.1664,23.43618,2025-11-10T13:39:18Z,0.0
新北市政府水利局(智慧防汛),五股區疏洪六路/疏洪一路交叉路口,121.45605,25.0781,2025-11-10T13:10:00Z,0.0
嘉義縣政府水利處,CYC151 大林鎮明和里民宅前,120.45167,23.606195,2025-11-10T13:43:29Z,0.0
新北市政府水利局(智慧防汛),三峽區學勤路與大觀路口,121.37332,24.945345,2025-11-10T13:05:00Z,0.0
臺南市政府水利局,北區-小東地下道(編號298),120.21371,23.001707,2025-11-10T14:00:00Z,0.0
水利署水文技術組,餉潭(2),120.606834,22.477625,2025-11-10T13:10:00Z,29.259
水利署水文技術組,古亭(1),121.79882,24.772196,2025-11-10T13:10:00Z,1.419
新北市政府水利局(智慧防汛),淡水區中正路218號,121.43951,25.17041,2025-11-10T13:05:00Z,0.0
第七河川分署,旗山區_中南街,120.46973,22.8422,2025-11-10T13:01:03Z,0.0
水利署水文技術組,德興(2),120.58974,22.36927,2025-11-10T13:10:00Z,-7.853
高雄市政府水利局,忠孝路、梓官路口,120.26755,22.76703,2025-11-10T14:00:00Z,0.0
第七河川分署,萬丹堤防2+400水門,120.491196,22.53389,2025-11-10T13:02:00Z,99.868983406114
第七河川分署,萬丹堤防2+400水門,120.491196,22.53389,2025-11-10T13:02:00Z,100.0
第七河川分署,萬丹堤防2+400水門,120.491196,22.53389,2025-11-10T13:02:00Z,100.0
第七河川分署,萬丹堤防2+400水門,120.491196,22.53389,2025-11-10T13:02:00Z,100.0
第七河川分署,萬丹堤防2+400水門,120.491196,22.53389,2025-11-10T13:02:00Z,99.785407725322
嘉義縣政府水利處,五河-273,120.196785,23.378983,2025-11-10T13:02:22Z,0.0
嘉義縣政府水利處,五河-273,120.196785,23.378983,2025-11-10T13:02:22Z,0.0
宜蘭縣政府水利資源處,五結鄉五福橋,121.81914,24.661043,2025-11-10T13:56:00Z,0.0
水利署水文技術組,箭瑛大橋,121.486206,23.732054,2025-11-10T13:10:00Z,80.61
桃園市政府水務局(智慧地下),物聯網量水設備(遠東新9號井),121.262596,24.968904,2025-11-10T13:10:00Z,253561.1
桃園市政府水務局(智慧地下),物聯網量水設備(遠東新9號井),121.262596,24.968904,2025-11-10T13:10:00Z,18.7
農田水利署高雄管理處,老公掘圳,120.30972,22.84598,2025-11-10T13:01:55Z,0.094000101089478
水利署水文技術組,中正(1),120.3758,22.628757,2025-11-10T13:10:00Z,9.214
臺南市政府水利局,仁德區-中正路三段太乙路口(編號59),120.25725,22.981714,2025-11-10T14:00:00Z,0.0
嘉義縣政府水利處,五河-226,120.20299,23.37473,2025-11-10T13:00:53Z,0.0
嘉義縣政府水利處,五河-226,120.20299,23.37473,2025-11-10T13:00:53Z,0.0
水利署水文技術組,林園(1),120.39384,22.507952,2025-11-10T13:10:00Z,1.252
水利署水文技術組,二溪大橋,120.384346,23.115618,2025-11-10T13:10:00Z,9.72
台中市政府水利局,北屯區和順路．和祥街,120.72249,24.179995,2025-11-10T13:28:00Z,0.0
農田水利署高雄管理處,田厝支線,120.32712,22.83377,2025-11-10T13:01:58Z,0.059000000357628
農田水利署高雄管理處,田厝支線,120.32712,22.83377,2025-11-10T13:01:58Z,0.34200000762939
新北市政府水利局(智慧防汛),中和區國光街與莒光路口,121.472626,25.000256,2025-11-10T13:05:00Z,0.0
嘉義縣政府水利處,嘉義縣-067,120.2128,23.4569,2025-11-10T13:02:43Z,0.0
嘉義縣政府水利處,嘉義縣-067,120.2128,23.4569,2025-11-10T13:02:43Z,0.0
雲林縣政府水利處,福田里_佳昇豆皮行,120.47709,23.664509,2025-11-10T13:00:34Z,-63.0
雲林縣政府水利處,福田里_佳昇豆皮行,120.47709,23.664509,2025-11-10T13:00:34Z,13.706926345825
雲林縣政府水利處,福田里_佳昇豆皮行,120.47709,23.664509,2025-11-10T13:00:34Z,0.0
第三河川分署,大里溪左岸番子寮路堤OK+020,120.700935,24.100449,2025-11-10T13:08:00Z,0.0
新竹縣政府水利科,中正西路1742號,120.95507,24.8419,2025-11-10T13:00:38Z,0.0
台中市政府水利局,清水區中正街37號,120.57179,24.262638,2025-11-10T13:19:00Z,0.0
高雄市政府水利局,海成街口,120.318245,22.772314,2025-11-10T14:00:00Z,0.0
水利署水文技術組,枋寮(2),120.5949,22.409214,2025-11-10T13:10:00Z,9.977
台中市政府水利局,霧峰區福新路222號(亞洲大學附屬醫院),120.68631,24.05361,2025-11-10T13:55:00Z,0.0
雲林縣政府水利處,卓運村_農聯社,120.35074,23.6434,2025-11-10T13:00:43Z,13.617304801941
雲林縣政府水利處,卓運村_農聯社,120.35074,23.6434,2025-11-10T13:00:43Z,-71.0
雲林縣政府水利處,卓運村_農聯社,120.35074,23.6434,2025-11-10T13:00:43Z,0.0
高雄市政府水利局,泰昌街72號,120.28403,22.715942,2025-11-10T14:00:00Z,0.0
第四河川分署,埔心經口路57巷淹水監控站,120.5559,23.9461,2025-11-10T13:10:00Z,0.0
第一河川分署,JD02,121.7077,24.749,2025-11-10T13:10:06Z,97.0
水利署水文技術組,中正大橋,121.00005,24.000055,2025-11-10T13:10:00Z,52.74
臺南市政府水利局,北門橋,120.179886,23.17389,2025-11-10T13:10:00Z,0.55
新北市政府水利局(智慧防汛),八里區中山路一段268巷口,121.41462,25.160675,2025-11-10T13:35:00Z,0.0
水利署水文技術組,頭前溪觀測井(2),120.99491,24.821527,2025-11-10T13:10:00Z,10.909
台中市政府水利局,豐原區向陽路290號,120.72838,24.251276,2025-11-10T13:26:00Z,0.0
宜蘭縣政府水利資源處,宜蘭市女中路二段地下道東側,121.75768,24.74692,2025-11-10T13:24:00Z,0.0
高雄市政府水利局,中華一路29巷20弄,120.28997,22.667166,2025-11-10T14:00:00Z,0.0
新竹縣政府水利科,新興路186號,120.9952,24.86881,2025-11-10T13:00:36Z,0.0
台中市政府水利局,大甲區日南路57號,120.65038,24.393084,2025-11-10T13:38:00Z,0.0
新竹縣政府水利科,竹東工研路地下道,121.01772,24.87112,2025-11-10T13:00:35Z,0.3
嘉義縣政府水利處,CYC053 東石鄉溪下村農場,120.19023,23.49512,2025-11-10T13:16:17Z,0.0
雲林縣政府水利處,灣東村_阿丹農園,120.235886,23.5899,2025-11-10T13:00:52Z,0.0
雲林縣政府水利處,灣東村_阿丹農園,120.235886,23.5899,2025-11-10T13:00:52Z,13.603624343872
雲林縣政府水利處,灣東村_阿丹農園,120.235886,23.5899,2025-11-10T13:00:52Z,-59.0
台中市政府水利局,大里區環河路一段862巷56號,120.65443,24.090733,2025-11-10T13:30:00Z,0.0
第三河川分署,埤豐傾斜計CT02,120.76257,24.27851,2025-11-10T08:50:58Z,1.23016
第三河川分署,埤豐傾斜計CT02,120.76257,24.27851,2025-11-10T08:50:56Z,1.00273
桃園巿政府水務局(智慧防汛),民光東路、福元街口,121.31748,25.006746,2025-11-10T13:05:00Z,0.0
臺南市政府水利局,北新大橋,120.3333,22.967447,2025-11-10T13:10:00Z,26.88
苗栗縣政府水利處,頭份市尖山里米粉街,120.87915,24.659372,2025-11-10T13:49:00Z,0.0
宜蘭縣政府水利資源處,壯圍鄉中興三路,121.79519,24.729776,2025-11-10T13:06:00Z,0.0
嘉義縣政府水利處,嘉義縣-017,120.16239,23.38962,2025-11-10T13:01:20Z,0.0
嘉義縣政府水利處,嘉義縣-017,120.16239,23.38962,2025-11-10T13:01:20Z,0.0
水利署水文技術組,西門橋,121.74438,24.75795,2025-11-10T13:10:00Z,5.52
農田水利署高雄管理處,九鬮支線一輪灌區,120.33087,22.85312,2025-11-10T13:01:57Z,0.03999999910593
農田水利署高雄管理處,九鬮支線一輪灌區,120.33087,22.85312,2025-11-10T13:01:57Z,0.053600002080202
苗栗縣政府水利處,三義鄉三義鄉立游泳池,120.783,24.409029,2025-11-10T13:23:00Z,0.0
第五河川分署,111P002斗六天下一家,120.522156,23.716654,2025-11-04T08:42:27Z,0.0
水利署水文技術組,鹿草(2),120.30618,23.411325,2025-11-10T07:40:00Z,-12.913
新竹市政府消防局,振興一街145號,120.95977,24.795097,2025-11-10T13:45:00Z,0.0
水利署水文技術組,明德(1),120.19928,23.652914,2025-11-10T13:10:00Z,-13.502
雲林縣政府水利處,下崙村_中和路90巷,120.1611,23.62375,2025-11-10T13:00:52Z,0.0
雲林縣政府水利處,下崙村_中和路90巷,120.1611,23.62375,2025-11-10T13:00:52Z,-63.0
雲林縣政府水利處,下崙村_中和路90巷,120.1611,23.62375,2025-11-10T13:00:52Z,13.600522041321
雲林縣政府水利處,舊虎尾溪排水六,120.31167,23.68916,2025-11-10T13:01:58Z,12.059232711792
水利署水文技術組,龍昌(1),120.267525,23.03406,2025-11-10T13:30:00Z,3.242
台中市政府水利局,北區忠太東路與健行路交叉口,120.66802,24.1592,2025-11-10T13:08:00Z,0.0
台中市政府水利局,北區忠太東路與健行路交叉口,120.66802,24.1592,2025-11-10T13:39:00Z,0.0
嘉義縣政府水利處,CYC099 民雄鄉寮頂村,120.42766,23.56759,2025-11-10T13:44:21Z,0.0
水利署水文技術組,省民,121.42593,24.980844,2025-11-10T13:10:00Z,4.172
桃園巿政府水務局(智慧防汛),復華街347號,121.24837,24.97756,2025-11-10T13:05:00Z,0.0
宜蘭縣政府水利資源處,蘇澳鎮中原路冷泉停車場旁,121.849594,24.599375,2025-11-10T13:21:00Z,0.0
雲林縣政府水利處,崙背鄉_尚億超市外電線桿,120.33648,23.798904,2025-11-10T13:00:56Z,0.0
水利署水文技術組,褔興(4),121.01023,24.932943,2025-11-10T13:10:00Z,4.142
水利署水文技術組,大樹(3),120.43521,22.689034,2025-11-10T13:10:00Z,16.772
內政部營建署,安平水資源回收中心,120.17274,22.978464,2025-11-10T14:00:00Z,5685.0
